Date,Open,High,Low,Close,Volume,Day,Weekday,Week,Month,Year
3/1/2006,90.11967453,90.74336389,90.04959275,90.65926361,48641600,1,2,9,3,2006
3/2/2006,90.3298758,90.69428172,90.12665579,90.65223694,60642300,2,3,9,3,2006
3/3/2006,90.16868333,91.14977437,90.15466484,90.23175049,73402500,3,4,9,3,2006
3/6/2006,90.49809682,90.52612312,89.5940963,89.81834412,57478400,6,0,10,3,2006
3/7/2006,89.60106071,89.74121352,89.27870497,89.67814636,61780800,7,1,10,3,2006
3/8/2006,89.48897659,90.007554,89.12457589,89.86740112,66692400,8,2,10,3,2006
3/9/2006,89.8954003,90.17570597,89.26470184,89.26470184,56313600,9,3,10,3,2006
3/10/2006,89.49598314,90.28785704,89.30677622,90.11266327,60490800,10,4,10,3,2006
3/13/2006,90.28785717,90.51211033,90.07061861,90.28085327,45479100,13,0,11,3,2006
3/14/2006,90.19673845,91.26190856,90.12665669,91.22686768,69877300,14,1,11,3,2006
3/15/2006,91.20584295,91.7033978,90.99561905,91.63331604,53398900,15,2,11,3,2006
3/16/2006,91.80853705,92.13089828,91.68940657,91.82255554,65526400,16,3,11,3,2006
3/17/2006,91.94143531,92.09621974,91.73037539,91.89922333,47286800,17,4,11,3,2006
3/20/2006,91.913281,92.09620313,91.61075468,91.75146484,45538500,20,0,12,3,2006
3/21/2006,91.72335318,92.15956882,91.07607758,91.17457581,87102700,21,1,12,3,2006
3/22/2006,91.1182788,91.82184055,91.07606681,91.73038483,51605700,22,2,12,3,2006
3/23/2006,91.64593523,91.73740167,91.22380468,91.54040527,46704200,23,3,12,3,2006
3/24/2006,91.45597913,91.86404616,91.28008873,91.61076355,43209200,24,4,12,3,2006
3/27/2006,91.48413594,91.66002638,91.28010775,91.47710419,32523000,27,0,13,3,2006
3/28/2006,91.41377608,91.83591744,90.79464902,90.91425323,82079900,28,1,13,3,2006
3/29/2006,91.04793362,91.81481339,90.9634989,91.48413849,61505700,29,2,13,3,2006
3/30/2006,91.54039852,92.15249366,91.14640575,91.32229614,70571700,30,3,13,3,2006
3/31/2006,91.47710038,91.63188483,91.01977881,91.34342194,62925600,31,4,13,3,2006
4/3/2006,91.51226752,92.07510824,91.10420048,91.2730484,61624700,3,0,14,4,2006
4/4/2006,91.2730979,91.97665992,91.01278339,91.85705566,54809300,4,1,14,4,2006
4/5/2006,91.89220933,92.36359446,91.73039312,92.17362976,50607200,5,2,14,4,2006
4/6/2006,92.0610784,92.31436111,91.59672497,92.07514191,57906200,6,3,14,4,2006
4/7/2006,92.20881368,92.44802213,91.00572893,91.13939667,80180900,7,4,14,4,2006
4/10/2006,91.28009796,91.51930636,90.94238062,91.28009796,41496500,10,0,15,4,2006
4/11/2006,91.35749422,91.50523617,90.23179117,90.50617981,72799400,11,1,15,4,2006
4/12/2006,90.59764135,90.85092399,90.48506891,90.67503357,43033700,12,2,15,4,2006
4/13/2006,90.47097761,90.93533081,90.27398123,90.55541229,51051800,13,3,15,4,2006
4/17/2006,90.63985261,90.97755921,90.06996937,90.52024841,64167700,17,0,16,4,2006
4/18/2006,90.71020577,92.12437168,90.71020577,91.955513,92531800,18,1,16,4,2006
4/19/2006,91.99071372,92.21585867,91.63190104,92.13142395,87269000,19,2,16,4,2006
4/20/2006,92.16660542,92.77166906,91.88518497,92.2580719,86005500,20,3,16,4,2006
4/21/2006,92.65206995,92.7224197,91.89925355,92.2721405,72342600,21,4,16,4,2006
4/24/2006,92.08918199,92.21582866,91.73036942,92.10325623,52546400,24,0,17,4,2006
4/25/2006,92.19473565,92.25102189,91.40674985,91.72335052,84359800,25,1,17,4,2006
4/26/2006,91.8148139,92.26509302,91.67410369,91.74445343,67262400,26,2,17,4,2006
4/27/2006,91.39268525,92.60985505,91.17458278,92.18771362,124478600,27,3,17,4,2006
4/28/2006,92.01883349,92.69425747,91.962558,92.49726105,55854400,28,4,17,4,2006
5/1/2006,92.4972697,92.72944638,91.68817793,91.74445343,64990300,1,0,18,5,2006
5/2/2006,92.17358913,92.49020039,91.98363525,92.43391418,49063500,2,1,18,5,2006
5/3/2006,92.27211744,92.39173238,91.77962637,92.08919525,60821300,3,2,18,5,2006
5/4/2006,92.22287966,92.6027983,92.14548743,92.4198761,42921400,4,3,18,5,2006
5/5/2006,92.90535561,93.43302706,92.76464537,93.23603058,62588200,5,4,18,5,2006
5/8/2006,93.22896595,93.41189888,93.12343597,93.12343597,30016700,8,0,19,5,2006
5/9/2006,93.16561766,93.41186849,93.08822546,93.30632782,29864000,9,1,19,5,2006
5/10/2006,93.15859714,93.39780551,92.79274209,93.25709534,64378200,10,2,19,5,2006
5/11/2006,93.22897874,93.25712723,91.8288975,92.13142395,80626900,11,3,19,5,2006
5/12/2006,91.71631524,91.96959791,90.89314923,90.92832947,91726500,12,4,19,5,2006
5/15/2006,90.61166512,91.28005702,90.48502923,91.11119843,84029300,15,0,20,5,2006
5/16/2006,91.29417788,91.46303658,90.76650652,90.97757721,62137600,16,1,20,5,2006
5/17/2006,90.52730862,90.82984582,89.19053993,89.24682617,144789500,17,2,20,5,2006
5/18/2006,89.59859168,89.88001746,88.72617657,88.79653168,87906300,18,3,20,5,2006
5/19/2006,89.26085993,89.69706467,88.50804925,89.42267609,124309400,19,4,20,5,2006
5/22/2006,88.84575443,89.47192379,88.29697726,88.74021912,110852800,22,0,21,5,2006
5/23/2006,89.47897215,89.79557275,88.06481171,88.06481171,92006500,23,1,21,5,2006
5/24/2006,88.42364308,89.27495217,87.77636754,88.76838684,168405000,24,2,21,5,2006
5/25/2006,89.29602492,89.86591339,88.95128129,89.86591339,78977900,25,3,21,5,2006
5/26/2006,90.06291709,90.32324219,89.71114166,90.32324219,62989700,26,4,21,5,2006
5/30/2006,90.03477833,90.05588432,88.68394135,88.71911621,72419900,30,1,22,5,2006
5/31/2006,89.08499681,89.71116638,88.78949678,89.71116638,86926200,31,2,22,5,2006
6/1/2006,89.61968137,90.7172412,89.54228916,90.56948853,73721700,1,3,22,6,2006
6/2/2006,90.93535852,91.06199449,90.28105123,90.75946808,91702600,2,4,22,6,2006
6/5/2006,90.65393171,90.66096347,89.19051668,89.43676758,86105100,5,0,23,6,2006
6/6/2006,89.50007655,89.61968074,88.47991431,89.21865082,130498600,6,1,23,6,2006
6/7/2006,89.28904274,89.80967704,88.50105148,88.5503006,108599400,7,2,23,6,2006
6/8/2006,88.35330379,89.00057944,87.15021359,88.47290802,204957200,8,3,23,6,2006
6/9/2006,88.9020508,89.32418672,88.14924004,88.19145203,94972200,9,4,23,6,2006
6/12/2006,88.56437364,88.59955389,87.11503779,87.23464203,95815900,12,0,24,6,2006
6/13/2006,87.05869292,87.83260944,86.22145844,86.22145844,185688800,13,1,24,6,2006
6/14/2006,86.42550122,86.9813155,86.07372043,86.88985443,163566400,14,2,24,6,2006
6/15/2006,87.20648216,88.90206866,87.14316418,88.73321533,134057000,15,3,24,6,2006
6/16/2006,88.53888591,88.72968487,87.95234719,88.08661652,94253500,16,4,24,6,2006
6/19/2006,88.61659449,88.6731295,87.30925348,87.3940506,95804400,19,0,25,6,2006
6/20/2006,87.63432732,88.19966124,87.42939195,87.69085693,65494700,20,1,25,6,2006
6/21/2006,87.62726371,88.82860307,87.59899621,88.34100342,75008200,21,2,25,6,2006
6/22/2006,88.29861438,88.37634868,87.65554602,87.9523468,74566100,22,3,25,6,2006
6/23/2006,87.86046761,88.54593982,87.64846401,87.9382019,54107000,23,4,25,6,2006
6/26/2006,88.00885094,88.37631767,87.8039156,88.32685089,37899600,26,0,26,6,2006
6/27/2006,88.34101256,88.53887973,87.46473595,87.56367493,69780200,27,1,26,6,2006
6/28/2006,87.76154561,88.17141103,87.37994231,88.15727997,62368100,28,2,26,6,2006
6/29/2006,88.47527754,89.99462248,88.45407826,89.93808746,110634800,29,3,26,6,2006
6/30/2006,90.12889604,90.21369857,89.71902522,89.94515991,54227800,30,4,26,6,2006
7/3/2006,90.05115167,90.46101705,89.96634914,90.31262207,23914000,3,0,27,7,2006
7/5/2006,89.95221389,90.06527852,89.40807383,89.7967453,69653400,5,2,27,7,2006
7/6/2006,89.88860725,90.34794477,89.80381012,90.05821228,50100300,6,3,27,7,2006
7/7/2006,89.88152746,90.1429924,89.24552219,89.4716568,81626500,7,4,27,7,2006
7/10/2006,89.704892,90.05115957,89.33035693,89.64128876,60964100,10,0,28,7,2006
7/11/2006,89.47169363,90.03703308,88.99822494,90.03703308,73640800,11,1,28,7,2006
7/12/2006,89.85330364,90.02997155,88.84276294,89.07596588,82561300,12,2,28,7,2006
7/13/2006,88.65189885,88.8144356,87.62722778,87.62722778,102405700,13,3,28,7,2006
7/14/2006,87.71912544,87.81099618,86.80045578,87.28805542,103242500,14,4,28,7,2006
7/17/2006,87.28807452,87.69794534,87.02660947,87.16087341,81159000,17,0,29,7,2006
7/18/2006,87.42235059,87.66262176,86.48954421,87.60608673,122771000,18,1,29,7,2006
7/19/2006,87.75447292,89.22435103,87.42940465,88.82154846,133565300,19,2,29,7,2006
7/20/2006,89.12538993,89.25259098,88.09365043,88.21378326,112259800,20,3,29,7,2006
7/21/2006,88.43996639,88.4682339,87.50009171,87.59195709,101560000,21,4,29,7,2006
7/24/2006,87.93820442,89.26674492,87.93820442,89.18901062,92884000,24,0,30,7,2006
7/25/2006,89.0264746,89.95928073,88.8427385,89.50701141,95480700,25,1,30,7,2006
7/26/2006,89.45755406,90.06529205,89.16782151,89.62715912,84525800,26,2,30,7,2006
7/27/2006,90.01582708,90.23489894,89.18195437,89.5423584,87257100,27,3,30,7,2006
7/28/2006,89.77551612,90.55285341,89.64831508,90.43978882,82137000,28,4,30,7,2006
7/31/2006,90.21369749,90.42569573,90.06529171,90.34796143,49593100,31,0,31,7,2006
8/1/2006,89.98755287,90.01582038,89.46461743,89.90275574,65225600,1,1,31,8,2006
8/2/2006,90.15714705,90.7790214,90.13594777,90.51048279,64770900,2,2,31,8,2006
8/3/2006,89.98757147,90.84264897,89.85330751,90.7507782,63693800,3,3,31,8,2006
8/4/2006,91.2171886,91.46451724,90.08651491,90.59531403,96294200,4,4,31,8,2006
8/7/2006,90.38330078,90.51050189,90.02996497,90.38330078,45377300,7,0,32,8,2006
8/8/2006,90.5175646,90.77904043,89.71195939,90.03703308,90901300,8,1,32,8,2006
8/9/2006,90.58115259,90.87796413,89.47168389,89.7331543,78910600,9,2,32,8,2006
8/10/2006,89.45047978,90.10061627,89.23847618,90.00875092,69322300,10,3,32,8,2006
8/11/2006,89.86739811,89.88859739,89.3161953,89.7543335,47482200,11,4,32,8,2006
8/14/2006,90.19246368,90.56700403,89.69072766,89.82499695,57839000,14,0,33,8,2006
8/15/2006,90.63063127,91.0687642,90.38329729,90.89916992,68143000,15,1,33,8,2006
8/16/2006,91.38679129,91.78958856,91.18891329,91.65531921,71737600,16,2,33,8,2006
8/17/2006,91.57050398,92.12876978,91.50690612,91.88850403,70992800,17,3,33,8,2006
8/18/2006,92.00156081,92.35489655,91.57755361,92.35489655,58288400,18,4,33,8,2006
8/21/2006,91.99452296,92.06519445,91.72599503,91.959198,42133600,21,0,34,8,2006
8/22/2006,91.86020458,92.2347395,91.64112742,91.95206451,60839900,22,1,34,8,2006
8/23/2006,91.99449362,92.17823511,91.29489571,91.69769287,66592100,23,2,34,8,2006
8/24/2006,91.86024878,91.93798309,91.44330432,91.61997223,57983000,24,3,34,8,2006
8/25/2006,91.61286888,92.04393881,91.54927105,91.73300171,41756000,25,4,34,8,2006
8/28/2006,91.6199701,92.44678538,91.61290727,92.1711731,52681500,28,0,35,8,2006
8/29/2006,92.21357043,92.45383615,91.73302818,92.27716827,61817800,29,1,35,8,2006
8/30/2006,92.48210471,92.60223758,92.25597541,92.33370972,50052200,30,2,35,8,2006
8/31/2006,92.4679553,92.56688886,92.277151,92.31954956,37510300,31,3,35,8,2006
9/1/2006,92.67286808,92.98380516,92.46086455,92.87073517,48794500,1,4,35,9,2006
9/5/2006,92.93434668,93.17462314,92.71528029,93.04741669,52348300,5,1,36,9,2006
9/6/2006,92.65168353,92.68701925,92.10048072,92.22767639,53795600,6,2,36,9,2006
9/7/2006,91.909715,92.27012445,91.40798416,91.80371857,86269400,7,3,36,9,2006
9/8/2006,91.9238229,92.1923615,91.74715504,92.06515503,45096300,8,4,36,9,2006
9/11/2006,91.76833394,92.35487241,91.4997954,92.15700531,68496600,11,0,37,9,2006
9/12/2006,92.26304968,93.16758854,92.12878034,93.0615921,69875600,12,1,37,9,2006
9/13/2006,93.02623307,93.59863524,92.94143594,93.43610382,62898400,13,2,37,9,2006
9/14/2006,93.25239033,93.45025752,93.10398455,93.4431839,57805400,14,3,37,9,2006
9/15/2006,93.91092243,93.96770609,93.46375788,93.6625061,76703100,15,4,37,9,2006
9/18/2006,93.54181034,93.96768225,93.44244167,93.79023743,64154100,18,0,38,9,2006
9/19/2006,93.77606782,93.78317255,93.03080798,93.5560379,92089100,19,1,38,9,2006
9/20/2006,93.86833294,94.23742129,93.73347312,94.0528717,75204100,20,2,38,9,2006
9/21/2006,94.12385827,94.22322697,93.27921895,93.59861755,88932500,21,3,38,9,2006
9/22/2006,93.4566739,93.4637678,92.98112289,93.31472015,65966800,22,4,38,9,2006
9/25/2006,93.49925107,94.29421147,93.0166062,94.03158569,92299100,25,0,39,9,2006
9/26/2006,94.04577668,94.8265384,93.9747944,94.81233978,73962700,26,1,39,9,2006
9/27/2006,94.74843562,95.08912663,94.59228332,94.92588043,82432200,27,2,39,9,2006
9/28/2006,94.92587962,95.10332443,94.5993764,94.89038849,58597500,28,3,39,9,2006
9/29/2006,94.96849213,95.06786082,94.74135751,94.81233978,47966600,29,4,39,9,2006
10/2/2006,94.78395101,94.98979313,94.36518369,94.4574585,51687400,2,0,40,10,2006
10/3/2006,94.32259936,95.01818025,94.15224837,94.65619659,73108100,3,1,40,10,2006
10/4/2006,94.56393658,95.82024955,94.45747397,95.76346588,80890500,4,2,40,10,2006
10/5/2006,95.76340595,96.11120165,95.64274479,95.94794464,60505900,5,3,40,10,2006
10/6/2006,95.78473125,95.89120466,95.3943504,95.82731628,64983600,6,4,40,10,2006
10/9/2006,95.7137465,96.03314503,95.56468808,95.88408661,41176800,9,0,41,10,2006
10/10/2006,95.89121013,96.13962644,95.70666054,96.01187134,56403700,10,1,41,10,2006
10/11/2006,95.70664908,96.12541631,95.32337298,95.89829254,104071800,11,2,41,10,2006
10/12/2006,96.13961867,96.80681305,96.10412753,96.72873688,59158600,12,3,41,10,2006
10/13/2006,96.64358324,97.03396414,96.55840233,96.97718048,53944000,13,4,41,10,2006
10/16/2006,96.8990969,97.27527916,96.82811462,97.1262207,42273000,16,0,42,10,2006
10/17/2006,96.86359944,97.02684567,96.29577373,96.8210144,90500600,17,1,42,10,2006
10/18/2006,97.26815953,97.50238803,96.60097603,96.94876099,86848600,18,2,42,10,2006
10/19/2006,96.80680577,97.15460156,96.69323848,97.1049118,64063200,19,3,42,10,2006
10/20/2006,97.1262207,97.20429688,96.76423707,97.1262207,48094500,20,4,42,10,2006
10/23/2006,96.9274549,97.80758509,96.80679372,97.57335663,66219900,23,0,43,10,2006
10/24/2006,97.43850794,97.89986019,97.39592291,97.86437988,53234900,24,1,43,10,2006
10/25/2006,97.76499414,98.24054492,97.60173712,98.1979599,78105400,25,2,43,10,2006
10/26/2006,98.41804951,98.65937199,97.93539371,98.5032196,66843700,26,3,43,10,2006
10/27/2006,98.38250924,98.48187791,97.68692856,97.88566589,80238000,27,4,43,10,2006
10/30/2006,97.70821945,98.0914955,97.5236699,97.81468201,49717800,30,0,44,10,2006
10/31/2006,97.99929303,98.13414208,97.41726845,97.80054474,71274100,31,1,44,10,2006
11/1/2006,98.10574264,98.16962021,97.04107318,97.14044189,83005600,1,2,44,11,2006
11/2/2006,96.89198994,97.24687967,96.78552735,97.08363342,60693100,2,3,44,11,2006
11/3/2006,97.43143878,97.51660886,96.26029607,96.91329193,71346400,3,4,44,11,2006
11/6/2006,97.21139057,98.14829374,97.20428585,98.00634003,63303300,6,0,45,11,2006
11/7/2006,98.09151804,98.64514514,97.94956431,98.38253021,63318900,7,1,45,11,2006
11/8/2006,97.94956471,98.6948353,97.14041657,98.59546661,87517800,8,2,45,11,2006
11/9/2006,98.66640381,98.75867857,97.87854845,98.07728577,95916300,9,3,45,11,2006
11/10/2006,98.04893654,98.19089027,97.75083046,98.11991882,48991500,10,4,45,11,2006
11/13/2006,98.07734112,98.68775202,97.99927576,98.36125946,59398200,13,0,46,11,2006
11/14/2006,98.63805866,99.18459192,98.03474175,99.09941101,96704000,14,1,46,11,2006
11/15/2006,99.06390987,99.68850833,99.03551263,99.38330841,76509600,15,2,46,11,2006
11/16/2006,99.68140949,99.85174959,99.0071213,99.63882446,76728800,16,3,46,11,2006
11/17/2006,99.31943287,99.67432259,99.17747915,99.6672287,56353800,17,4,46,11,2006
11/20/2006,99.58205294,99.89435761,99.32653192,99.72400665,69174200,20,0,47,11,2006
11/21/2006,99.71687121,99.84462625,99.57490672,99.82333374,51367900,21,1,47,11,2006
11/22/2006,99.90145641,100.1924686,99.72401155,100.0221176,45505300,22,2,47,11,2006
11/24/2006,99.53945467,99.96531575,99.51105743,99.61753082,30998000,24,4,47,11,2006
11/27/2006,99.56789421,99.61758399,98.21931713,98.24770355,84545100,27,0,48,11,2006
11/28/2006,98.1199263,98.77292217,98.02765149,98.67355347,106652900,28,1,48,11,2006
11/29/2006,98.99288059,99.74524462,98.7160672,99.70265961,90034900,29,2,48,11,2006
11/30/2006,99.68143037,100.1143963,99.1987747,99.74530792,83994300,30,3,48,11,2006
12/1/2006,99.74530608,99.83758088,98.63805186,99.52527618,126080000,1,4,48,12,2006
12/4/2006,99.54654046,100.4692557,99.53234184,100.2847061,87813200,4,0,49,12,2006
12/5/2006,100.4763443,100.7602625,100.2634084,100.7176666,73374400,5,1,49,12,2006
12/6/2006,100.6964154,100.83838,100.4338004,100.6325378,53253200,6,2,49,12,2006
12/7/2006,100.8099637,101.0016072,100.156968,100.1924591,62857400,7,3,49,12,2006
12/8/2006,100.1711829,100.7177053,99.92275572,100.3770142,79625500,8,4,49,12,2006
12/11/2006,100.3769948,100.8525456,100.3202111,100.6680069,39779400,11,0,50,12,2006
12/12/2006,100.5686733,100.6964284,100.0008475,100.5899658,77451600,12,1,50,12,2006
12/13/2006,100.9519322,101.0300084,100.4763812,100.6964111,55520200,13,2,50,12,2006
12/14/2006,100.6892849,101.6687838,100.6750863,101.5836029,64755200,14,3,50,12,2006
12/15/2006,101.8070026,101.9854361,101.5215134,101.5928802,70857400,15,4,50,12,2006
12/18/2006,101.7356758,101.9783537,101.1718305,101.3145752,48954600,18,0,51,12,2006
12/19/2006,101.0290399,101.7499072,100.7720952,101.5072403,65023600,19,1,51,12,2006
12/20/2006,101.5500719,101.8212943,101.3573606,101.4501495,41469600,20,2,51,12,2006
12/21/2006,101.542936,101.6571252,100.8648909,101.0790024,48698400,21,3,51,12,2006
12/22/2006,101.093261,101.1003944,100.4009383,100.4580383,62069100,22,4,51,12,2006
12/26/2006,100.5008826,101.071872,100.4794714,101.0504608,32696900,26,1,52,12,2006
12/27/2006,101.2574441,101.7784777,101.2288995,101.7142334,39727100,27,2,52,12,2006
12/28/2006,101.6428743,101.8498524,101.3431073,101.5001297,37288800,28,3,52,12,2006
12/29/2006,101.3930471,101.7356363,100.9433912,101.0790024,45461200,29,4,52,12,2006
1/3/2007,101.5286862,101.9640645,100.329618,100.9005966,94807600,3,2,1,1,2007
1/4/2007,100.800648,101.3859151,100.3581364,101.1146927,69620600,4,3,1,1,2007
1/5/2007,100.8720301,100.9219858,100.193985,100.3081741,76645300,5,4,1,1,2007
1/8/2007,100.5080623,100.9291629,100.1012286,100.7721405,71655000,8,0,2,1,2007
1/9/2007,100.8577592,101.0647482,100.2082586,100.68647,75680100,9,1,2,1,2007
1/10/2007,100.3367255,101.043326,100.1368808,101.021904,72428000,10,2,2,1,2007
1/11/2007,101.0504723,101.792751,100.9933723,101.4644394,54476800,11,3,2,1,2007
1/12/2007,101.4573044,102.2352829,101.4287598,102.2352829,55370600,12,4,2,1,2007
1/16/2007,102.1139116,102.3779896,101.8712338,102.0354004,44871300,16,1,3,1,2007
1/17/2007,101.9569517,102.3923301,101.8712962,102.0782852,50241400,17,2,3,1,2007
1/18/2007,102.1853051,102.2495385,101.5714933,101.7356491,68177300,18,3,3,1,2007
1/19/2007,101.7356227,102.1353228,101.6785336,101.9354782,56973000,19,4,3,1,2007
1/22/2007,102.1139152,102.1353264,101.3002481,101.6214371,60253600,22,0,4,1,2007
1/23/2007,101.5358268,102.1210941,101.3930821,101.9212494,54064400,23,1,4,1,2007
1/24/2007,102.0425406,102.7634079,101.9997183,102.7419968,55834700,24,2,4,1,2007
1/25/2007,102.6777528,102.720575,101.3573408,101.5357742,73583800,25,3,4,1,2007
1/26/2007,101.7570761,101.8141652,101.0504754,101.4430313,67255600,26,4,4,1,2007
1/29/2007,101.4858629,101.9212412,101.1646847,101.3859406,66114600,29,0,5,1,2007
1/30/2007,101.6000591,101.9640596,101.3930701,101.914093,70407600,30,1,5,1,2007
1/31/2007,101.7999026,102.8705038,101.6357359,102.5992813,91868600,31,2,5,1,2007
2/1/2007,102.8847589,103.2487702,102.7134697,103.2130814,69312400,1,3,5,2,2007
2/2/2007,103.2987883,103.4558108,103.0489878,103.3558884,49607000,2,4,5,2,2007
2/5/2007,103.277348,103.4486481,103.0204032,103.3844147,45705300,5,0,6,2,2007
2/6/2007,103.4700258,103.5128481,103.0132364,103.4129257,57081300,6,1,6,2,2007
2/7/2007,103.5770902,103.7483903,103.1845451,103.6413345,55669700,7,2,6,2,2007
2/8/2007,103.3344372,103.5771042,102.9704367,103.5057373,70641000,8,3,6,2,2007
2/9/2007,103.5342341,103.7269453,102.3422998,102.7348557,79084400,9,4,6,2,2007
2/12/2007,102.7348577,102.8062246,102.1995573,102.3851242,65657000,12,0,7,2,2007
2/13/2007,102.6135412,103.4200532,102.6063969,103.248764,64081800,13,1,7,2,2007
2/14/2007,103.3486656,104.1337664,103.3343879,103.9267883,66039400,14,2,7,2,2007
2/15/2007,103.9696729,104.1695176,103.7983728,104.0624619,38715200,15,3,7,2,2007
2/16/2007,103.8054731,104.0338623,103.6555842,104.0124512,39841800,16,4,7,2,2007
2/20/2007,103.8911296,104.3479189,103.4914402,104.2337189,56911800,20,1,8,2,2007
2/21/2007,103.926855,104.2551776,103.741288,104.1909332,63971600,21,2,8,2,2007
2/22/2007,104.2408817,104.5049599,103.6127921,104.1124039,79067400,22,3,8,2,2007
2/23/2007,104.0196035,104.0552815,103.5128475,103.7055588,71966200,23,4,8,2,2007
2/26/2007,104.0838448,104.1694894,103.3130107,103.6127777,69192800,26,0,9,2,2007
2/27/2007,102.6920378,102.920427,99.20901287,99.56587982,274466500,27,1,9,2,2007
2/28/2007,100.201159,101.3359939,99.78005838,100.5865707,177536300,28,2,9,2,2007
3/1/2007,99.45169853,100.8149332,98.53098641,100.2867661,212828600,1,3,9,3,2007
3/2/2007,99.95845192,100.3938301,98.96636206,98.97349548,162574000,2,4,9,3,2007
3/5/2007,98.4453129,99.62298038,98.01707908,98.03135681,143750400,5,0,10,3,2007
3/6/2007,99.05200706,100.008408,98.29545073,99.70864105,143333300,6,1,10,3,2007
3/7/2007,99.63012239,100.2510784,99.49451119,99.60871124,115144900,7,2,10,3,2007
3/8/2007,100.3081722,100.7506947,99.97272726,100.4509277,117891600,8,3,10,3,2007
3/9/2007,100.8577628,100.9362739,99.97987287,100.4794846,107765100,9,4,10,3,2007
3/12/2007,100.2225152,100.8791491,100.0369483,100.6293488,80366900,12,0,11,3,2007
3/13/2007,100.0512768,100.4723883,98.52388571,98.67377472,190605200,13,1,11,3,2007
3/14/2007,98.80218865,99.46596691,97.6031208,99.40886688,231853800,14,2,11,3,2007
3/15/2007,99.18762758,99.91563941,99.06629409,99.54449463,132435900,15,3,11,3,2007
3/16/2007,99.82467456,100.0539806,98.97196041,99.2657547,121531600,16,4,11,3,2007
3/19/2007,99.78882197,100.5555516,99.7099994,100.4623947,96161200,19,0,12,3,2007
3/20/2007,100.3763951,101.0714638,100.2904108,101.0141373,82147400,20,1,12,3,2007
3/21/2007,101.1073143,102.9345461,100.906677,102.6765823,152368700,21,2,12,3,2007
3/22/2007,102.8127271,102.9560379,102.3182956,102.5977554,118942200,22,3,12,3,2007
3/23/2007,102.6694074,103.0491859,102.5762505,102.74823,74416800,23,4,12,3,2007
3/26/2007,102.8270321,102.9345125,101.8166733,102.6120605,113787500,26,0,13,3,2007
3/27/2007,102.5547493,102.583418,102.03166,102.3684464,99864600,27,1,13,3,2007
3/28/2007,101.8525327,102.0890004,101.2219521,101.6232376,152907900,28,2,13,3,2007
3/29/2007,102.1391798,102.1893446,101.1718235,101.7307434,139432700,29,3,13,3,2007
3/30/2007,101.9241997,102.3541321,100.7203649,101.7522202,128194100,30,4,13,3,2007
4/2/2007,101.8668671,102.0818387,101.3795973,101.8668671,79416400,2,0,14,4,2007
4/3/2007,102.4472986,103.1710254,102.4043065,102.9632263,82417800,3,1,14,4,2007
4/4/2007,102.9632202,103.1495232,102.5834417,103.0778732,63995200,4,2,14,4,2007
4/5/2007,102.9488983,103.5006564,102.9059061,103.3573456,46822800,5,3,14,4,2007
4/9/2007,103.6511287,103.75862,103.2928461,103.5006561,50967400,9,0,15,4,2007
4/10/2007,103.4218449,103.7944619,103.3788528,103.6224823,56620000,10,1,15,4,2007
4/11/2007,103.7729229,103.8015807,102.8557099,103.1996689,106365700,11,2,15,4,2007
4/12/2007,102.9990335,103.8445747,102.712401,103.6582718,115534400,12,3,15,4,2007
4/13/2007,103.8302815,104.1312485,103.4433411,104.1312485,84287000,13,4,15,4,2007
4/16/2007,104.4966786,105.2347397,104.4895169,105.1200867,83064600,16,0,16,4,2007
4/17/2007,105.3135442,105.6216619,105.0842382,105.3995285,108424100,17,1,16,4,2007
4/18/2007,105.0484443,105.8366593,105.0269482,105.5285416,88345300,18,2,16,4,2007
4/19/2007,105.0125961,105.6216698,104.876447,105.499855,102947700,19,3,16,4,2007
4/20/2007,106.2092585,106.4958801,105.3637062,106.4958801,124114100,20,4,16,4,2007
4/23/2007,106.3167149,106.5746787,106.0300934,106.0945816,77270800,23,0,17,4,2007
4/24/2007,106.2164034,106.3382182,105.5643377,106.1375809,114471000,24,1,17,4,2007
4/25/2007,106.5747055,107.2411166,106.0659505,107.1121292,108418800,25,2,17,4,2007
4/26/2007,107.1193057,107.3414391,106.8398458,107.2339478,88741600,26,3,17,4,2007
4/27/2007,106.8326665,107.2984403,106.6535253,107.1479568,108191100,27,4,17,4,2007
4/30/2007,107.2267587,107.2984195,106.2020762,106.2593918,100874100,30,0,18,4,2007
5/1/2007,106.3525741,107.1049696,105.8151504,106.5317154,134342700,1,1,18,5,2007
5/2/2007,106.6965425,107.4489381,106.5890621,107.1551437,87129800,2,2,18,5,2007
5/3/2007,107.4631985,107.771316,107.291219,107.7354965,86569700,3,3,18,5,2007
5/4/2007,108.0221215,108.2872469,107.6423431,108.1439362,96409000,4,4,18,5,2007
5/7/2007,108.1153201,108.3446152,108.0651553,108.1654739,63461400,7,0,19,5,2007
5/8/2007,107.9003258,108.1439552,107.5778738,108.0221405,80584000,8,1,19,5,2007
5/9/2007,107.9433849,109.5055028,107.7499092,108.3160019,102070100,9,2,19,5,2007
5/10/2007,108.0079144,108.2157245,106.9617349,107.1838684,153617800,10,3,19,5,2007
5/11/2007,107.3056406,108.1511823,107.2841445,108.1010284,113408900,11,4,19,5,2007
5/14/2007,108.1010461,108.4163366,107.334316,107.8645782,108027500,14,0,20,5,2007
5/15/2007,107.986365,108.6742724,107.6209207,107.893219,180673300,15,1,20,5,2007
